"id","age","sex","y"
"8910","77","2","1"
"8911","54","2","0"
"8912","79","2","1"
"8913","34","2","1"
"8914","30","2","0"
"8915","26","2","0"
"8916","79","1","1"
"8917","62","2","1"
"8918","49","2","1"
"8919","37","1","0"
"8920","79","1","0"
"8921","26","2","1"
"8922","51","1","1"
"8923","35","2","1"
"8924","63","2","1"
"8925","71","1","1"
"8926","25","2","1"
"8927","67","2","1"
"8928","65","2","0"
"8929","42","2","0"
"8930","52","1","1"
"8931","54","2","1"
"8932","35","2","1"
"8933","52","2","1"
"8934","75","1","1"
"8935","79","1","0"
"8936","30","2","0"
"8937","71","1","0"
"8938","67","2","1"
"8939","41","2","1"
"8940","42","2","0"
"8941","68","2","1"
"8942","72","1","1"
"8943","77","1","0"
"8944","30","1","1"
"8945","77","1","1"
"8946","35","1","1"
"8947","43","2","1"
"8948","29","2","1"
"8949","56","2","1"
"8950","53","2","1"
"8951","75","2","1"
"8952","76","2","1"
"8953","75","1","1"
"8954","70","2","1"
"8955","43","1","0"
"8956","41","1","0"
"8957","57","1","0"
"8958","24","2","1"
"8959","46","1","0"
"8960","76","1","1"
"8961","47","2","0"
"8962","43","1","0"
"8963","53","2","1"
"8964","54","2","1"
"8965","34","2","1"
"8966","44","2","1"
"8967","37","2","0"
"8968","34","1","0"
"8969","39","1","0"
"8970","72","1","1"
"8971","45","2","1"
"8972","45","2","1"
"8973","69","1","1"
"8974","73","2","1"
"8975","79","2","1"
"8976","36","1","0"
"8977","41","1","1"
"8978","73","1","1"
"8979","46","1","0"
"8980","51","1","1"
"8981","34","2","0"
"8982","57","1","1"
"8983","42","1","0"
"8984","79","1","0"
"8985","71","2","1"
"8986","39","1","1"
"8987","80","2","1"
"8988","24","2","0"
"8989","37","2","1"
"8990","31","2","0"
"8991","26","2","1"
"8992","72","1","1"
"8993","28","2","0"
"8994","77","2","1"
"8995","46","2","0"
"8996","38","2","0"
"8997","31","2","0"
"8998","21","2","0"
"8999","49","2","1"
"9000","45","1","0"
"9001","55","1","0"
"9002","59","2","1"
"9003","52","1","1"
"9004","62","2","1"
"9005","76","1","0"
"9006","51","1","0"
"9007","68","1","1"
"9008","48","2","1"
"9009","74","1","0"
"9010","28","2","1"
"9011","72","2","1"
"9012","78","2","1"
"9013","34","1","0"
"9014","34","1","0"
"9015","46","2","0"
"9016","48","1","0"
"9017","24","1","0"
"9018","70","1","0"
"9019","22","1","0"
"9020","56","2","1"
"9021","75","2","1"
"9022","69","1","1"
"9023","39","1","0"
"9024","27","2","1"
"9025","56","1","0"
"9026","61","2","1"
"9027","55","1","1"
"9028","73","1","0"
"9029","58","2","1"
"9030","52","1","0"
"9031","64","1","1"
"9032","26","2","1"
"9033","34","1","0"
"9034","70","2","1"
"9035","49","1","0"
"9036","75","1","0"
"9037","29","1","0"
"9038","78","1","1"
"9039","44","1","0"
"9040","23","2","0"
"9041","23","2","1"
"9042","25","2","1"
"9043","33","1","1"
"9044","69","2","1"
"9045","49","1","0"
"9046","78","1","0"
"9047","42","2","0"
"9048","74","2","1"
"9049","47","2","1"
"9050","48","2","1"
"9051","23","1","1"
"9052","65","2","1"
"9053","59","1","0"
"9054","78","1","0"
"9055","74","1","1"
"9056","56","1","0"
"9057","37","2","0"
"9058","56","2","0"
"9059","31","2","0"
"9060","26","1","1"
"9061","72","2","1"
"9062","28","2","0"
"9063","79","1","1"
"9064","54","2","1"
"9065","71","2","1"
"9066","54","1","0"
"9067","35","2","1"
"9068","50","2","0"
"9069","67","2","1"
"9070","45","2","1"
"9071","62","2","1"
"9072","38","2","0"
"9073","41","1","0"
"9074","69","1","0"
"9075","24","2","0"
"9076","70","2","1"
"9077","79","2","1"
"9078","46","1","0"
"9079","29","1","0"
"9080","49","1","1"
"9081","75","2","1"
"9082","29","2","0"
"9083","77","2","0"
"9084","40","1","0"
"9085","69","1","1"
"9086","24","2","1"
"9087","71","2","1"
"9088","26","2","0"
"9089","74","2","1"
"9090","36","1","0"
"9091","52","1","0"
"9092","73","1","1"
"9093","72","2","1"
"9094","58","2","1"
"9095","54","2","1"
"9096","74","2","1"
"9097","71","1","0"
"9098","51","2","1"
"9099","24","2","1"
"9100","62","1","0"
"9101","39","1","0"
"9102","48","2","0"
"9103","44","1","0"
"9104","55","1","1"
"9105","64","2","1"
"9106","73","1","0"
"9107","37","1","0"
"9108","60","2","1"
"9109","49","2","1"
"9110","46","2","0"
"9111","62","1","1"
"9112","32","2","1"
"9113","73","1","1"
"9114","69","2","1"
"9115","45","2","1"
"9116","57","1","1"
"9117","70","1","0"
"9118","40","2","0"
"9119","27","2","0"
"9120","54","1","1"
"9121","49","2","0"
"9122","61","1","1"
"9123","21","1","0"
"9124","78","1","1"
"9125","69","2","1"
"9126","33","2","1"
"9127","55","1","1"
"9128","37","2","1"
"9129","59","1","0"
"9130","44","2","0"
"9131","21","2","1"
"9132","72","1","0"
"9133","38","1","1"
"9134","72","1","1"
"9135","50","1","0"
"9136","69","1","1"
"9137","57","1","1"
"9138","59","2","1"
"9139","43","2","1"
"9140","74","2","1"
"9141","46","2","0"
"9142","44","1","1"
"9143","63","1","0"
"9144","42","2","1"
"9145","58","2","1"
"9146","25","1","0"
"9147","48","1","0"
"9148","27","2","0"
"9149","30","1","0"
"9150","48","1","0"
"9151","68","2","1"
"9152","56","1","1"
"9153","57","1","0"
"9154","35","2","0"
"9155","42","1","0"
"9156","28","1","0"
"9157","50","2","1"
"9158","26","1","0"
"9159","77","1","1"
"9160","49","2","1"
"9161","53","1","0"
"9162","37","2","1"
"9163","66","1","1"
"9164","78","1","1"
"9165","56","2","1"
"9166","22","2","0"
"9167","38","1","0"
"9168","46","1","0"
"9169","34","1","0"
"9170","72","2","1"
"9171","58","1","1"
"9172","54","1","1"
"9173","75","2","1"
"9174","74","1","1"
"9175","67","2","1"
"9176","32","1","0"
"9177","54","1","0"
"9178","36","1","0"
"9179","58","2","1"
"9180","42","2","1"
"9181","75","1","1"
"9182","52","2","1"
"9183","70","2","0"
"9184","55","1","1"
"9185","46","1","0"
"9186","43","1","0"
"9187","55","1","1"
"9188","66","2","1"
"9189","28","1","1"
"9190","38","1","0"
"9191","26","2","0"
"9192","55","1","0"
"9193","57","1","1"
"9194","38","1","0"
"9195","59","1","1"
"9196","41","2","0"
"9197","66","1","1"
"9198","69","1","1"
"9199","68","1","1"
"9200","50","2","0"
"9201","28","1","0"
"9202","26","2","1"
"9203","26","2","1"
"9204","29","1","1"
"9205","46","1","1"
"9206","64","1","1"
"9207","45","1","1"
"9208","67","1","1"
"9209","65","2","1"
"9210","42","1","0"
"9211","53","2","1"
"9212","61","1","0"
"9213","66","1","0"
"9214","66","2","1"
"9215","54","1","0"
"9216","50","1","0"
"9217","68","1","1"
"9218","48","2","0"
"9219","76","1","0"
"9220","38","1","0"
"9221","60","2","1"
"9222","45","2","1"
"9223","23","2","1"
"9224","79","2","1"
"9225","69","2","1"
"9226","28","1","0"
"9227","30","1","0"
"9228","46","1","0"
"9229","57","2","1"
"9230","70","1","1"
"9231","38","2","1"
"9232","77","2","1"
"9233","75","2","1"
"9234","64","1","0"
"9235","74","2","1"
"9236","38","1","0"
"9237","64","1","1"
"9238","68","2","1"
"9239","69","2","1"
"9240","59","1","0"
"9241","68","2","1"
"9242","25","2","0"
"9243","75","1","0"
"9244","44","1","0"
"9245","34","1","0"
"9246","74","1","0"
"9247","70","2","1"
"9248","48","2","1"
"9249","71","2","1"
"9250","68","1","0"
"9251","49","1","1"
"9252","78","2","1"
"9253","45","2","0"
"9254","31","2","1"
"9255","56","1","1"
"9256","46","1","1"
"9257","45","1","1"
"9258","64","1","0"
"9259","46","1","0"
"9260","77","1","0"
"9261","48","1","0"
"9262","46","2","0"
"9263","68","1","1"
"9264","62","1","1"
"9265","24","1","1"
"9266","32","2","1"
"9267","66","1","0"
"9268","36","1","0"
"9269","78","1","0"
"9270","27","2","1"
"9271","58","2","1"
"9272","68","1","1"
"9273","27","2","0"
"9274","29","2","1"
"9275","44","2","0"
"9276","53","2","1"
"9277","51","2","1"
"9278","74","1","1"
"9279","79","1","0"
"9280","36","2","1"
"9281","39","2","0"
"9282","68","2","1"
"9283","22","1","0"
"9284","61","1","1"
"9285","42","1","0"
"9286","67","2","1"
"9287","70","2","1"
"9288","68","2","1"
"9289","52","2","1"
"9290","34","2","1"
"9291","51","1","0"
"9292","75","2","1"
"9293","21","2","1"
"9294","38","1","1"
"9295","45","1","1"
"9296","31","2","0"
"9297","59","2","1"
"9298","64","2","1"
"9299","61","1","1"
"9300","32","1","1"
"9301","77","2","1"
"9302","31","2","0"
"9303","78","2","1"
"9304","41","1","0"
"9305","66","2","1"
"9306","71","2","1"
"9307","75","2","1"
"9308","25","1","1"
"9309","55","2","1"
"9310","61","2","1"
"9311","58","2","1"
"9312","29","1","1"
"9313","69","2","1"
"9314","60","1","1"
"9315","72","1","1"
"9316","42","1","0"
"9317","30","2","0"
"9318","63","1","0"
"9319","26","1","1"
"9320","41","2","1"
"9321","43","1","0"
"9322","74","1","0"
"9323","40","2","0"
"9324","78","1","1"
"9325","73","2","1"
"9326","49","1","0"
"9327","65","2","1"
"9328","38","2","0"
"9329","35","2","1"
"9330","37","1","0"
"9331","60","1","1"
"9332","49","1","0"
"9333","45","1","0"
"9334","56","2","1"
"9335","67","1","0"
"9336","25","2","1"
"9337","24","2","0"
"9338","25","1","0"
"9339","30","1","0"
"9340","55","1","0"
"9341","48","1","1"
"9342","51","2","1"
"9343","31","2","1"
"9344","40","2","0"
"9345","27","1","0"
"9346","54","2","1"
"9347","48","1","0"
"9348","56","1","0"
"9349","58","1","1"
"9350","40","1","0"
"9351","65","1","0"
"9352","67","2","1"
"9353","61","2","1"
"9354","23","1","0"
"9355","27","2","1"
"9356","46","2","1"
"9357","70","2","1"
"9358","73","1","0"
"9359","73","2","1"
"9360","69","1","0"
"9361","44","1","0"
"9362","52","2","1"
"9363","48","2","1"
"9364","64","2","1"
"9365","35","1","1"
"9366","21","2","1"
"9367","39","2","1"
"9368","51","1","0"
"9369","60","2","1"
"9370","65","2","1"
"9371","64","1","1"
"9372","46","1","0"
"9373","75","1","1"
"9374","39","2","0"
"9375","69","1","0"
"9376","30","1","0"
"9377","41","2","1"
"9378","35","2","1"
"9379","29","1","1"
"9380","79","2","1"
"9381","53","1","1"
"9382","64","1","1"
"9383","22","1","0"
"9384","75","1","1"
"9385","51","2","1"
"9386","67","1","1"
"9387","45","1","1"
"9388","59","1","0"
"9389","24","1","0"
"9390","39","2","1"
"9391","44","1","1"
"9392","23","2","1"
"9393","79","1","1"
"9394","68","1","0"
"9395","25","2","0"
"9396","78","1","1"
"9397","56","2","1"
"9398","24","2","0"
"9399","48","2","1"
"9400","32","1","0"
"9401","53","1","0"
"9402","30","2","0"
"9403","27","1","0"
"9404","26","2","0"
"9405","28","1","1"
"9406","40","2","1"
"9407","38","2","0"
"9408","47","2","0"
"9409","42","1","1"
"9410","49","1","0"
"9411","40","2","0"
"9412","32","1","1"
"9413","75","1","0"
"9414","23","2","1"
"9415","47","1","0"
"9416","28","1","0"
"9417","37","2","1"
"9418","80","1","0"
"9419","30","1","0"
"9420","67","2","1"
"9421","46","1","0"
"9422","68","1","1"
"9423","65","2","1"
"9424","39","1","0"
"9425","37","1","0"
"9426","48","2","1"
"9427","48","2","0"
"9428","77","2","1"
"9429","42","2","1"
"9430","74","2","1"
"9431","49","1","1"
"9432","60","2","1"
"9433","72","1","1"
"9434","41","2","1"
"9435","26","1","0"
"9436","47","2","1"
"9437","78","2","1"
"9438","50","2","1"
"9439","55","2","1"
"9440","42","2","1"
"9441","26","1","1"
"9442","43","1","0"
"9443","57","2","1"
"9444","77","2","1"
"9445","72","1","0"
"9446","51","1","1"
"9447","78","2","1"
"9448","40","1","0"
"9449","60","2","1"
"9450","42","2","1"
"9451","66","2","1"
"9452","68","1","0"
"9453","63","1","0"
"9454","30","1","0"
"9455","56","2","1"
"9456","51","2","1"
"9457","65","1","0"
"9458","34","1","0"
"9459","72","1","0"
"9460","59","2","1"
"9461","57","1","1"
"9462","29","2","1"
"9463","73","2","1"
"9464","77","2","1"
"9465","30","2","1"
"9466","72","2","0"
"9467","73","1","1"
"9468","69","2","1"
"9469","47","1","1"
"9470","64","1","1"
"9471","41","1","1"
"9472","52","2","1"
"9473","55","2","1"
"9474","41","1","0"
"9475","79","1","1"
"9476","74","1","1"
"9477","54","1","1"
"9478","24","1","0"
"9479","57","2","1"
"9480","73","2","1"
"9481","56","1","1"
"9482","38","1","1"
"9483","62","1","1"
"9484","56","2","1"
"9485","73","1","0"
"9486","57","1","1"
"9487","46","1","0"
"9488","37","2","1"
"9489","27","2","1"
"9490","64","2","1"
"9491","38","2","1"
"9492","36","2","1"
"9493","46","1","0"
"9494","41","2","1"
"9495","47","1","0"
"9496","30","1","0"
"9497","50","2","0"
"9498","79","2","1"
"9499","47","2","1"
"9500","35","1","1"
"9501","72","2","1"
"9502","58","2","1"
"9503","53","2","1"
"9504","70","2","1"
"9505","52","1","0"
"9506","30","2","1"
"9507","32","1","0"
"9508","49","1","0"
"9509","68","2","1"
"9510","55","2","1"
"9511","50","1","0"
"9512","65","1","0"
"9513","37","1","0"
"9514","26","1","1"
"9515","59","2","1"
"9516","79","1","1"
"9517","78","1","0"
"9518","72","2","1"
"9519","45","2","1"
"9520","47","2","0"
"9521","80","2","1"
"9522","60","2","1"
"9523","38","2","0"
"9524","51","1","0"
"9525","59","2","1"
"9526","63","1","0"
"9527","58","2","1"
"9528","78","1","1"
"9529","78","1","1"
"9530","78","1","0"
"9531","73","1","0"
"9532","51","2","1"
"9533","76","2","1"
"9534","30","1","0"
"9535","77","2","1"
"9536","38","1","0"
"9537","57","2","1"
"9538","32","1","0"
"9539","27","1","0"
"9540","77","2","1"
"9541","48","2","1"
"9542","44","2","1"
"9543","57","2","0"
"9544","73","2","1"
"9545","57","2","1"
"9546","43","1","1"
"9547","22","1","0"
"9548","21","2","1"
"9549","77","2","1"
"9550","64","1","0"
"9551","70","2","1"
"9552","75","1","0"
"9553","28","2","1"
"9554","71","2","1"
"9555","71","1","1"
"9556","62","1","0"
"9557","75","1","1"
"9558","51","2","1"
"9559","66","2","1"
"9560","40","2","1"
"9561","40","1","0"
"9562","58","1","1"
"9563","31","1","0"
"9564","77","2","1"
"9565","34","2","0"
"9566","38","2","1"
"9567","69","2","1"
"9568","29","2","1"
"9569","38","2","0"
"9570","79","1","0"
"9571","26","2","1"
"9572","48","2","1"
"9573","25","2","1"
"9574","78","1","0"
"9575","58","2","1"
"9576","35","1","0"
"9577","40","1","0"
"9578","74","2","1"
"9579","51","1","0"
"9580","73","2","1"
"9581","70","1","0"
"9582","54","1","1"
"9583","37","2","1"
"9584","59","2","0"
"9585","49","2","0"
"9586","45","2","1"
"9587","55","2","1"
"9588","63","1","1"
"9589","67","1","0"
"9590","68","2","1"
"9591","57","1","0"
"9592","62","2","1"
"9593","60","1","1"
"9594","34","2","0"
"9595","27","2","1"
"9596","73","1","0"
"9597","25","1","0"
"9598","61","1","1"
"9599","34","1","0"
"9600","24","2","0"
"9601","57","1","0"
"9602","76","2","1"
"9603","67","1","0"
"9604","26","2","1"
"9605","27","2","0"
"9606","36","1","0"
"9607","79","2","1"
"9608","30","2","1"
"9609","70","1","0"
"9610","59","2","1"
"9611","67","2","1"
"9612","76","1","1"
"9613","40","1","0"
"9614","67","1","0"
"9615","80","2","1"
"9616","57","2","1"
"9617","24","1","1"
"9618","45","1","0"
"9619","73","2","1"
"9620","31","2","0"
"9621","33","2","1"
"9622","52","1","1"
"9623","21","2","1"
"9624","47","2","1"
"9625","32","1","0"
"9626","60","2","1"
"9627","62","1","1"
"9628","50","1","0"
"9629","44","2","1"
"9630","50","2","0"
"9631","37","1","0"
"9632","74","2","0"
"9633","62","1","1"
"9634","65","1","0"
"9635","59","1","0"
"9636","80","1","0"
"9637","22","2","0"
"9638","30","1","0"
"9639","61","1","0"
"9640","76","2","1"
"9641","60","2","1"
"9642","48","2","0"
"9643","41","1","0"
"9644","42","2","1"
"9645","62","2","1"
"9646","47","2","0"
"9647","28","1","0"
"9648","35","1","0"
"9649","73","2","1"
"9650","59","1","0"
"9651","55","1","0"
"9652","78","1","0"
"9653","26","1","1"
"9654","53","1","1"
"9655","49","1","0"
"9656","64","1","1"
"9657","35","2","0"
"9658","79","2","1"
"9659","33","2","1"
"9660","25","1","0"
"9661","65","1","0"
"9662","53","2","1"
"9663","46","1","0"
"9664","53","2","1"
"9665","46","1","1"
"9666","48","2","0"
"9667","25","1","0"
"9668","77","2","1"
"9669","53","1","1"
"9670","74","2","1"
"9671","70","1","1"
"9672","49","1","0"
"9673","74","1","0"
"9674","25","1","0"
"9675","59","2","1"
"9676","23","2","0"
"9677","34","1","0"
"9678","21","2","0"
"9679","42","1","0"
"9680","66","1","1"
"9681","66","1","0"
"9682","51","1","1"
"9683","37","2","0"
"9684","67","1","0"
"9685","30","2","0"
"9686","44","2","0"
"9687","50","2","1"
"9688","40","2","1"
"9689","26","1","0"
"9690","50","2","1"
"9691","32","1","1"
"9692","50","1","0"
"9693","71","2","1"
"9694","68","2","1"
"9695","47","2","0"
"9696","67","1","1"
"9697","56","2","1"
"9698","58","2","1"
"9699","41","2","0"
"9700","70","1","1"
"9701","27","1","0"
"9702","24","2","1"
"9703","76","1","0"
"9704","53","2","1"
"9705","74","1","0"
"9706","73","1","0"
"9707","63","2","1"
"9708","75","1","0"
"9709","45","2","1"
"9710","39","1","0"
"9711","40","2","1"
"9712","61","2","1"
"9713","44","1","0"
"9714","79","2","1"
"9715","61","1","0"
"9716","51","2","1"
"9717","48","1","1"
"9718","66","1","1"
"9719","48","2","0"
"9720","22","2","1"
"9721","63","1","1"
"9722","52","1","1"
"9723","48","2","1"
"9724","64","2","0"
"9725","38","1","0"
"9726","34","2","1"
"9727","36","1","1"
"9728","58","2","1"
"9729","41","2","1"
"9730","71","1","1"
"9731","35","1","0"
"9732","59","1","0"
"9733","49","2","0"
"9734","46","2","0"
"9735","65","1","1"
"9736","48","2","0"
"9737","24","2","0"
"9738","74","1","0"
"9739","41","1","1"
"9740","21","1","0"
"9741","79","2","1"
"9742","76","1","1"
"9743","64","2","1"
"9744","70","2","1"
"9745","79","2","1"
"9746","47","1","0"
"9747","33","1","0"
"9748","64","1","1"
"9749","22","1","0"
"9750","75","1","1"
"9751","53","1","0"
"9752","78","1","1"
"9753","30","2","0"
"9754","75","2","1"
"9755","29","2","0"
"9756","73","2","1"
"9757","24","2","0"
"9758","55","2","1"
"9759","63","1","0"
"9760","72","2","1"
"9761","31","2","1"
"9762","38","2","1"
"9763","73","2","1"
"9764","55","1","0"
"9765","32","2","1"
"9766","37","2","0"
"9767","65","2","1"
"9768","78","1","1"
"9769","55","2","1"
"9770","78","2","1"
"9771","29","1","0"
"9772","67","2","1"
"9773","49","2","1"
"9774","23","2","1"
"9775","64","2","1"
"9776","56","2","1"
"9777","64","2","1"
"9778","74","2","1"
"9779","39","2","1"
"9780","70","1","1"
"9781","35","2","1"
